reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,clean_content,sentiment
a10db92b-b429-412c-ab8f-4c5ae7e0935c,Mizuke Hataka,https://play-lh.googleusercontent.com/a-/ALV-UjUWuRdv2kO_D8jGNJLr2a2n5dei01pxBkazZBkYzR9kgvfMxM46,"pengalaman untuk investasi di floq mudah, cepat, dan simple. tidak membingungkan bagi pemula. cocok dan efisien bagi semua kalangan entah itu pemula dan sudah berpengalaman. aplikasi floq kedepannya menjadi lebih maju dan sangat efisien bagi penggunanya. bintang lima buat floq! @andikameisaputra #BELIBTCDIFLOQ",5,2,1.1.3,2025-06-17 23:21:12,,,1.1.3,pengalaman untuk investasi di floq mudah cepat dan simple tidak membingungkan bagi pemula cocok dan efisien bagi semua kalangan entah itu pemula dan sudah berpengalaman aplikasi floq kedepannya menjadi lebih maju dan sangat efisien bagi penggunanya bintang lima buat floq andikameisaputra belibtcdifloq,positif
b9b2a879-2d89-4f82-9d6f-1c18586100b9,Akram Sukses,https://play-lh.googleusercontent.com/a/ACg8ocJybVRCrmAp3nOw78l8eL_xM8TczONBVcPxxnEgyYaRWssyjw=mo,"tetap semangat para developer floq saya berharap floq tetap sukses dan keamanan kudu sangat ketat pokok terbaik lah,Saya berharap di fitur ini pembayaran lewat sesaam bank dan bikin fitur buat analisis nya gampang kaya indodax #floQ sukses selalu",5,0,1.1.3,2025-06-17 23:17:16,,,1.1.3,tetap semangat para developer floq saya berharap floq tetap sukses dan keamanan kudu sangat ketat pokok terbaik lah saya berharap di fitur ini pembayaran lewat sesaam bank dan bikin fitur buat analisis nya gampang kaya indodax floq sukses selalu,positif
f4dbcefe-7f08-4ba8-967d-e77beea817a9,Muhammad Irpani,https://play-lh.googleusercontent.com/a/ACg8ocJbgQanw0cfR1RZSB8-PvH0ABHpIQW1LZDplE0oCTgg05dUiQ=mo,kenapa hari ini floq gabisa di akses yaa min tolong segera diperbaiki aset saya jadi 0Rp dari 43jt,4,0,,2025-06-17 23:07:26,,,,kenapa hari ini floq gabisa di akses yaa min tolong segera diperbaiki aset saya jadi 0rp dari 43jt,positif
167da27c-c21a-4390-a2f8-3cbab228c529,eka selviana,https://play-lh.googleusercontent.com/a-/ALV-UjWrLtfgGl7pjpAlwmdg0LcZQAso947NsjIEd0cQgkI1pc8RSup0,saya rekomeded bagi pemula.mungkjn pas awal kelihatan bingung.tapi setelah itu kalian akan merasa lebih mudah menggunakan floq untuk Inves apupun dengan sekali klik.👍bagus banget.mulai dari 1k aja kalian udah bisa Inves di floq,5,0,1.1.3,2025-06-17 23:06:54,,,1.1.3,saya rekomeded bagi pemula mungkjn pas awal kelihatan bingung tapi setelah itu kalian akan merasa lebih mudah menggunakan floq untuk inves apupun dengan sekali klik bagus banget mulai dari 1k aja kalian udah bisa inves di floq,positif
8bceeacc-787d-45ae-9955-94f34c48b5d7,Muhamad Wildan,https://play-lh.googleusercontent.com/a-/ALV-UjVELdPWZJqEZitRUE0Qjp73MmtAoVB2qHF_ZcQW6TG-LTGmSRmN,ini harganya memang gak fluktuatif ya?,4,0,1.1.2,2025-06-17 23:05:27,,,1.1.2,ini harganya memang gak fluktuatif ya,positif
12beacfc-3718-4a75-b1f8-8018586150f9,Agoy,https://play-lh.googleusercontent.com/a-/ALV-UjXR8uZKAn_U9MS66bskyxx7_DUDllnOHHEeyTUNsrwmcmfps2s,"Menurut saya sih aplikasi floq itu aplikasi yang solid dan menjanjikan, terutama untuk pasar Indonesia. Dengan fokus pada keamanan melalui regulasi OJK, antarmuka yang ramah pengguna apalagi pemula, dan komitmen terhadap edukasi, Floq aplikasi yang aman dan mudah bagi siapa saja yang ingin memulai perjalanan investasi mereka di dunia aset kripto. Dan bagi yang ingin memulai investasi kripto saya sangat merekomendasikannya #menuju kebebasan finansial @cryptobussines #BELIBTCDIFLOQ",5,0,1.1.3,2025-06-17 23:05:06,,,1.1.3,menurut saya sih aplikasi floq itu aplikasi yang solid dan menjanjikan terutama untuk pasar indonesia dengan fokus pada keamanan melalui regulasi ojk antarmuka yang ramah pengguna apalagi pemula dan komitmen terhadap edukasi floq aplikasi yang aman dan mudah bagi siapa saja yang ingin memulai perjalanan investasi mereka di dunia aset kripto dan bagi yang ingin memulai investasi kripto saya sangat merekomendasikannya menuju kebebasan finansial cryptobussines belibtcdifloq,positif
9a5bab8b-5247-4034-948e-c861e2b46cc7,anak waibu chenel musik anime,https://play-lh.googleusercontent.com/a-/ALV-UjWIrraGPY-YgHQxK_psel8tgYutlHMJKdFIDGQuDoWfliOOFA,kenapa saya mau narik sedang di proses ya padahal 24 jam udahh narik pertama cepet ini narik ke 2 lama kali,1,0,1.1.3,2025-06-17 23:03:50,"Halo Kak, mohon maaf atas kendalanya. Agar kami bisa bantu lebih lanjut, silakan hubungi Customer Service lewat aplikasi: Profil (kanan atas) → ""Pusat Bantuan"" atau ""Help Center"". Mohon sertakan email & no. HP yang terdaftar saat menghubungi agar bisa kami tindak lanjuti. Terima kasih!",2025-06-18 14:20:40,1.1.3,kenapa saya mau narik sedang di proses ya padahal 24 jam udahh narik pertama cepet ini narik ke 2 lama kali,negatif
bbcf7aaf-855f-45fb-a19b-4306cbd16fef,Rico Wahyu,https://play-lh.googleusercontent.com/a-/ALV-UjWvqH0MefTCw98Gzn8qc44bbsLW111gZmhAFTWSiktwwAZyZgQ,masih banyak bugnya mohon segera di perbaiki,3,0,1.1.3,2025-06-17 23:03:06,"Halo Kak Rico, mohon maaf atas kendalanya. Agar kami bisa bantu lebih lanjut, silakan hubungi Customer Service lewat aplikasi: Profil (kanan atas) → ""Pusat Bantuan"" atau ""Help Center"". Mohon sertakan email & no. HP yang terdaftar saat menghubungi agar bisa kami tindak lanjuti. Terima kasih!",2025-06-18 14:25:16,1.1.3,masih banyak bugnya mohon segera di perbaiki,netral
269ab6e1-d7ae-4ba0-b93f-1d62870bbb1a,GILANG ARIANSYAH,https://play-lh.googleusercontent.com/a/ACg8ocJI4N1fXT9hEtA2H09ZPmRxZAzjYiYZGcZVIkNvsS3PbmvF2g=mo,"setelah di update malahan sinyal loading Mulu min, padahal jaringan saya stabil udah coba pakai wifi masih loading gak ada market nya, tolong di perbaiki min",5,0,1.1.3,2025-06-17 22:58:55,,,1.1.3,setelah di update malahan sinyal loading mulu min padahal jaringan saya stabil udah coba pakai wifi masih loading gak ada market nya tolong di perbaiki min,positif
6c1c94b9-b0ba-4f0f-9f86-dbfb89047f84,Dwi Maharianto,https://play-lh.googleusercontent.com/a-/ALV-UjVm__vsPvzwvufs9E8jzb0z3JPTOAz923KjJ_acYBqed-KxUYUa,"awalnya seperti denger istilah dari planet sebelah.... dikit2 pelajari dikit2 amati dikit2 praktek in masih relevan dgn pepatah kuno semakin banyak kamu tahu tentang dunia,maka kamu semakin tidak tahu apa-apa",5,0,1.1.3,2025-06-17 22:58:42,,,1.1.3,awalnya seperti denger istilah dari planet sebelah dikit2 pelajari dikit2 amati dikit2 praktek in masih relevan dgn pepatah kuno semakin banyak kamu tahu tentang dunia maka kamu semakin tidak tahu apa apa,positif
581faaf2-6b42-4730-a35b-e5cf78e0a318,mazrip purplus,https://play-lh.googleusercontent.com/a-/ALV-UjWOy-MMrxWTG8oRrjb12qNG2N9wIrMbtOEpgUikySy-ADjBgj3X,sangat menarik...,5,0,1.1.1,2025-06-17 22:48:40,,,1.1.1,sangat menarik,positif
f9ee4455-7ec8-44e4-9206-312a0b73d369,Marmatha Group,https://play-lh.googleusercontent.com/a/ACg8ocLyfoi3pTaK2P08L917TvQsrBmtoJqcxgrCmY7LxknP7OfOZw=mo,Sampai sekarang FLOQ sih yg terbaik yg pernah saya pakai walaupun masih baru tapi sudah nyaman aman dan interface nya juga oke semua nya sih okey seperti dh lama main nya sangking nyaman dan gampang nya untuk transaksi didalam nya mantappoolllllll👍👍👍👍💪💪💪💪 salam dari saya anak desa pengguna FLOQ @marmatha11 #BELIBTCDIFLOQ,5,0,,2025-06-17 22:40:33,,,,sampai sekarang floq sih yg terbaik yg pernah saya pakai walaupun masih baru tapi sudah nyaman aman dan interface nya juga oke semua nya sih okey seperti dh lama main nya sangking nyaman dan gampang nya untuk transaksi didalam nya mantappoolllllll salam dari saya anak desa pengguna floq marmatha11 belibtcdifloq,positif
2bbcbfa1-e63f-4958-924c-622c9850c531,Ardi Ardisya,https://play-lh.googleusercontent.com/a/ACg8ocKcDLJP2koY2VNeP5LfqkNTx6dY16yi6pjWqoKVu_J22EQXgg=mo,good,5,0,1.1.2,2025-06-17 22:36:45,,,1.1.2,good,positif
0f73a0cb-daeb-4125-bd9a-8f32af1780a2,Imalco Andreas,https://play-lh.googleusercontent.com/a/ACg8ocJQTt9dLZaXoE314WbqREmGD066shl-IRp0LRke2K0-ywfIVA=mo,"Cocok banget buat pemula seperti saya yang baru belajar investasi kripto. Navigasinya jelas, tampilannya modern, dan informasi nya lengkap. Ada fitur edukasinya juga yang membantu untuk memahami dasar-dasar kripto tanpa bikin bingung. Proses beli-jual juga sangat cepat dan mudah. Keamanan akun pun terasa terjamin, sedikit saran untuk metode top up nya di tambahin bank lain. @imalcoandreas11#BELIBTCDIFLOQ",5,2,1.1.3,2025-06-17 22:16:28,,,1.1.3,cocok banget buat pemula seperti saya yang baru belajar investasi kripto navigasinya jelas tampilannya modern dan informasi nya lengkap ada fitur edukasinya juga yang membantu untuk memahami dasar dasar kripto tanpa bikin bingung proses beli jual juga sangat cepat dan mudah keamanan akun pun terasa terjamin sedikit saran untuk metode top up nya di tambahin bank lain imalcoandreas11 belibtcdifloq,positif
1ab11b57-7e7a-4d72-bc3a-af8958da2496,Nalendra Hari,https://play-lh.googleusercontent.com/a/ACg8ocL9sNYu4XZ2Fc3jbi-3GpHps3dYt36zhO9sZh_JbakOgoz2ug=mo,"Aplikasi ini simple cocok banget si buat pemula seperti saya, mulai dari daftar, verifikasi, top up dan lain-lain. Informasi dan fitur nya lengkap mudah dipahami. Terima floq, semoga terus berkembang dan sukses selalu. @ndro0203 #BELIBTCDIFLOQ",5,0,1.1.3,2025-06-17 22:14:10,,,1.1.3,aplikasi ini simple cocok banget si buat pemula seperti saya mulai dari daftar verifikasi top up dan lain lain informasi dan fitur nya lengkap mudah dipahami terima floq semoga terus berkembang dan sukses selalu ndro0203 belibtcdifloq,positif
64abfcbd-d990-4055-8bf6-a1f721fde2bf,Abang RIZAL#,https://play-lh.googleusercontent.com/a-/ALV-UjXwzOFjwRei_j8oBwdED0S2-OKCdXrCsmTCXEc-5PcKDJufMZw,"mau masukin alamat penarikan ke bank gak bisa nih min, butuh di perbaiki",2,0,1.1.3,2025-06-17 22:13:25,"Halo Kak Abang Rizal, mohon maaf atas kendalanya. Agar kami bisa bantu lebih lanjut, silakan hubungi Customer Service lewat aplikasi: Profil (kanan atas) → ""Pusat Bantuan"" atau ""Help Center"". Mohon sertakan email & no. HP yang terdaftar saat menghubungi agar bisa kami tindak lanjuti. Terima kasih!",2025-06-18 14:23:31,1.1.3,mau masukin alamat penarikan ke bank gak bisa nih min butuh di perbaiki,negatif
90b70159-49a6-4132-8872-ad2e1b5ff5d5,Ari Rahman,https://play-lh.googleusercontent.com/a/ACg8ocLYVxnqjVyGwgjA_cka7tm2FsvOzf1comT5RD4oCdRJI1Qdew=mo,aplikasi yang sangat mudah untuk belajar investasi bitcoin. jujur baru coba daftar dan masih belum tau apa apa tentang hal seperti ini. beruntung Nemu aplikasi yang sangat mudah hanya melihat dari sosial media. semoga bisa konsisten menabung di aplikasi ini meskipun dari nominal kecil,5,0,1.1.3,2025-06-17 22:07:18,,,1.1.3,aplikasi yang sangat mudah untuk belajar investasi bitcoin jujur baru coba daftar dan masih belum tau apa apa tentang hal seperti ini beruntung nemu aplikasi yang sangat mudah hanya melihat dari sosial media semoga bisa konsisten menabung di aplikasi ini meskipun dari nominal kecil,positif
c5ac1765-5fcc-411a-98e1-6238dd3cf35f,Bagas Resi,https://play-lh.googleusercontent.com/a-/ALV-UjVB5OeUshS6vfgQkiPCZUQHGRZiOGsuxZ9B9FQKaZ2h7KNz3owg,betapa mudahnya berinvestasi dengan platform FLOQ karena bagi saya yang pemula ini sangat membantu untuk mengimbangi perkembangan zaman @chundler77 #BELIBTCDIFLOQ,5,0,1.1.3,2025-06-17 22:07:06,,,1.1.3,betapa mudahnya berinvestasi dengan platform floq karena bagi saya yang pemula ini sangat membantu untuk mengimbangi perkembangan zaman chundler77 belibtcdifloq,positif
571e7576-b667-4468-baf1-5abdbe84b11f,Nana Suhana,https://play-lh.googleusercontent.com/a/ACg8ocIklT-aXEkoWH9rkWMlxAlUwS7aEwHJTPDWbWZ3xqsdHHB8hA=mo,"wahh ini aplikasi floq nyaman banget,mudah di mengerti ya..semoga floq bisa menjadi aplikasi trading/investasi yang bermanfaat bagi Indonesia ..amiin #BELIBTCDIFLOQ @nanasuhana",5,0,1.1.3,2025-06-17 22:05:36,,,1.1.3,wahh ini aplikasi floq nyaman banget mudah di mengerti ya semoga floq bisa menjadi aplikasi trading investasi yang bermanfaat bagi indonesia amiin belibtcdifloq nanasuhana,positif
3d3546e3-a36c-4f0a-b792-59ef2543583c,Naufal Syauqi,https://play-lh.googleusercontent.com/a-/ALV-UjVfjtPxK3p6qz1hEFVP8kw7v4EkNpUmTr7f27BjoeLfawoFV6S2,"dapet notif sudah bisa di download, dan kenapa saat memasukkan konfirmasi pin itu tidak bisa ya padahal sudah sama dengan yang baru di buat",5,0,1.1.2,2025-06-17 22:04:15,,,1.1.2,dapet notif sudah bisa di download dan kenapa saat memasukkan konfirmasi pin itu tidak bisa ya padahal sudah sama dengan yang baru di buat,positif
7e34c2e3-a360-4768-af52-c895d0990a91,Irvan Prasetyo,https://play-lh.googleusercontent.com/a-/ALV-UjVTIHY47B942UHXhAYmr_f3dPrPaYbhujLa9kX2AC-Nn1eDk0Q,"1. Aplikasinya mudah digunakan , cocok buat pemula yg mau belajar investasi 😎 2. Tampilan menarik ga ngebosenin 🤌🏻 3. investasi bisa mulai dengan 1000 rupiah 🔥 4. yuk mulai investasi di floq 🔥 @irfanprasetyo03 #BELIBTCDIFLOQ",5,0,1.1.3,2025-06-17 21:49:06,,,1.1.3,1 aplikasinya mudah digunakan cocok buat pemula yg mau belajar investasi 2 tampilan menarik ga ngebosenin 3 investasi bisa mulai dengan 1000 rupiah 4 yuk mulai investasi di floq irfanprasetyo03 belibtcdifloq,positif
b8634782-f74e-438f-ac1d-eb4817d3a770,Lutphi Ramadhan,https://play-lh.googleusercontent.com/a-/ALV-UjVL5gH3Tk9SrvXG4BkurPXJWR6Hjq5i7KgVNHcMSJgTCmkvtg4,"Luar Biasa dan Sangat Membantu! baru nyoba menggunakan aplikasi floq dan saya merasa terkesan dengan begitu mudahnya investasi untuk pemula, dengan fee transaksi yang rendah, walaupun aplikasi ini terbilang baru, namun cukup berkesan, dan saya percaya kedepan nya pasti lebih baik dan berkembang pesat, (percaya proses) lets to the moon floq #BELIBTCDIFLOQ @lutphiramadhan",5,0,1.1.3,2025-06-17 21:38:32,,,1.1.3,luar biasa dan sangat membantu baru nyoba menggunakan aplikasi floq dan saya merasa terkesan dengan begitu mudahnya investasi untuk pemula dengan fee transaksi yang rendah walaupun aplikasi ini terbilang baru namun cukup berkesan dan saya percaya kedepan nya pasti lebih baik dan berkembang pesat percaya proses lets to the moon floq belibtcdifloq lutphiramadhan,positif
6902a3bf-d5e5-443c-8c70-861dc49c7c97,Pivo Kasongat,https://play-lh.googleusercontent.com/a/ACg8ocK2GnM-vxfb5RO_DAnFtLpk5BXOeVKAY9m3-bD7JY5vnJwK9g=mo,"Floq emang memudahkan kita untuk bertransaksi kripto, sangat2 terupdate dan memuaskan bg, ayo ubah hidup kita dengan berinvestasi kripto 😇. @pivokasongat42 #BELIBTCDIFLOQ",5,0,1.1.3,2025-06-17 21:35:33,,,1.1.3,floq emang memudahkan kita untuk bertransaksi kripto sangat2 terupdate dan memuaskan bg ayo ubah hidup kita dengan berinvestasi kripto pivokasongat42 belibtcdifloq,positif
52173c09-573f-4545-937f-126eddc36e01,Yanto Vharay33,https://play-lh.googleusercontent.com/a/ACg8ocKBi_wGNMvsK0xWVt5MB749iPgZ6AVP6AebG7zb1q39PYZdxg=mo,belum bisa verifikasi e ktp..,3,0,1.1.2,2025-06-17 21:16:34,"Halo Kak Yanto, mohon maaf atas kendalanya. Agar kami bisa bantu lebih lanjut, silakan hubungi Customer Service lewat aplikasi: Profil (kanan atas) → ""Pusat Bantuan"" atau ""Help Center"". Mohon sertakan email & no. HP yang terdaftar saat menghubungi agar bisa kami tindak lanjuti. Terima kasih!",2025-06-18 14:25:40,1.1.2,belum bisa verifikasi e ktp,netral
327b0f41-3232-4d96-af85-8f63be10b36c,Ryan Hidayat,https://play-lh.googleusercontent.com/a/ACg8ocKmQnB-dsjtKGQntLUqPXm03nXaV3F8k01pg2DAFWfsGndb9A=mo,"FLOQ membuat investasi jadi mudah, aman, dan terjangkau. Cocok banget buat kamu yang ingin mulai menumbuhkan uang tanpa ribet.@Ryanpm12#BELIBTCDIFLOQ",5,0,1.1.3,2025-06-17 21:15:19,,,1.1.3,floq membuat investasi jadi mudah aman dan terjangkau cocok banget buat kamu yang ingin mulai menumbuhkan uang tanpa ribet ryanpm12 belibtcdifloq,positif
6bfb85ad-84fa-438f-8dfa-1f9116bec9ec,Ditro Geming,https://play-lh.googleusercontent.com/a-/ALV-UjUw0pt0m4oN0EFThVstunmdmJkPnOEWh_LyL1OoO3_B3-kAmbeY,apknya sangat cocok buat saya yang gak suka ribet lebih mudah di pahami dan beritanya selalu update terus semangat floq semoga kedepannya lebih menarik lagi,5,0,1.1.3,2025-06-17 21:14:24,,,1.1.3,apknya sangat cocok buat saya yang gak suka ribet lebih mudah di pahami dan beritanya selalu update terus semangat floq semoga kedepannya lebih menarik lagi,positif
7de0726c-740a-4932-ad7c-93f3450ad60c,Popba Pop,https://play-lh.googleusercontent.com/a/ACg8ocJx3B3kWtaFrtN7xqiq614OqfGXuqWn7DUdsnhGnbQw7OGnkg=mo,sangat terjamin,5,0,1.1.2,2025-06-17 21:04:04,,,1.1.2,sangat terjamin,positif
d5dce4f5-e8bc-4f5f-bc8e-84d58d488ba3,davi putra,https://play-lh.googleusercontent.com/a-/ALV-UjVBgk4JVFF314wUawFXce7uPJtkbiclSEYLPYE2GxB3I8zD1UM,tolong di tambah fitur grafik nya saat di wallet kita,5,0,1.1.2,2025-06-17 20:56:08,,,1.1.2,tolong di tambah fitur grafik nya saat di wallet kita,positif
68be7fa7-1be4-4f57-86c6-80c329b8ec3f,Anisa Anisa,https://play-lh.googleusercontent.com/a/ACg8ocKjKeTtCaq931uLBe0UFyNjo-Lb4kx7fUjTInaSt6WoWBIXfw=mo,"aku pngn bljar invest. lalu aku baru denger² mengenai btc dan bnyak banget yg rekom. syukurnya, aku nemu apk floq yg berasal dri negara sendiri. plus nya lagi, floq gampang dan mudah dipahami. meskipun aku masih kurang paham tp aku juga masih belajar. mana semuanya serba cepat. dan banyak bnget juga yg ksih penjelasan diberbagai medsos. jdi klo gx paham bisa dpet jawaban disana juga ❤️ @anisaekapriyani2025 #BELIBTCDIFLOQ",5,0,1.1.3,2025-06-17 20:53:29,,,1.1.3,aku pngn bljar invest lalu aku baru denger mengenai btc dan bnyak banget yg rekom syukurnya aku nemu apk floq yg berasal dri negara sendiri plus nya lagi floq gampang dan mudah dipahami meskipun aku masih kurang paham tp aku juga masih belajar mana semuanya serba cepat dan banyak bnget juga yg ksih penjelasan diberbagai medsos jdi klo gx paham bisa dpet jawaban disana juga anisaekapriyani2025 belibtcdifloq,positif
53c56881-8ecd-45c7-a284-78649df76ccf,arifa cute,https://play-lh.googleusercontent.com/a-/ALV-UjWaWZllhPo0273X9wiDuLJrB3-LCYb68Lvms-RanWppYlhveuhq,udah verifikasi bbrpa kali tetap gbisa,2,0,1.1.3,2025-06-17 20:47:47,"Halo Kak Arifah, mohon maaf atas kendalanya. Agar kami bisa bantu lebih lanjut, silakan hubungi Customer Service lewat aplikasi: Profil (kanan atas) → ""Pusat Bantuan"" atau ""Help Center"". Mohon sertakan email & no. HP yang terdaftar saat menghubungi agar bisa kami tindak lanjuti. Terima kasih!",2025-06-18 14:23:49,1.1.3,udah verifikasi bbrpa kali tetap gbisa,negatif
e145029c-58ce-4d65-86ca-d3c6d396d9f7,Nflh Mkrrmh,https://play-lh.googleusercontent.com/a/ACg8ocLUy9ZbGp-DfDqoDSEIlq6b1qwDN_mq_7WiWlcIZ_WU1aLnXA=mo,"Floq adalah jawaban bagi siapa saja yang ingin menggabungkan kreativitas, komunitas, dan penghasilan dalam satu tempat. Cocok untuk generasi digital yang ingin tumbuh dan cuan tanpa ribet.@abiuminflh#06. #BELIBTCDIFLOQ",5,0,1.1.2,2025-06-17 20:46:30,,,1.1.2,floq adalah jawaban bagi siapa saja yang ingin menggabungkan kreativitas komunitas dan penghasilan dalam satu tempat cocok untuk generasi digital yang ingin tumbuh dan cuan tanpa ribet abiuminflh 06 belibtcdifloq,positif
a4612cb6-7259-4b1b-ba60-e6ae2a2fb906,Iwan Kusnandar,https://play-lh.googleusercontent.com/a-/ALV-UjW7qSVcOdjz2FtF9eCHOQdma3HQtNU3J1r-XNOtbwtmQAX3QynY,Mantap lur,5,0,1.1.2,2025-06-17 20:43:46,,,1.1.2,mantap lur,positif
1e54b765-f4a6-4da3-b293-f8f4a28e6e55,Ahmad Haifullah Dzakwan Niezam,https://play-lh.googleusercontent.com/a-/ALV-UjUCn8QCogwp17WYE8stmcJFvYooqHYUBTTJry0LrQyx_KViDeGUtw,"Investasi Semudah Scroll! Saya sudah coba banyak platform, tapi FLOQ benar-benar beda. Antarmukanya clean, simple, dan sangat ramah untuk pemula sekaligus nyaman buat investor berpengalaman. Saya bisa beli Bitcoin hanya dalam hitungan detik tanpa ribet—langsung dari aplikasi. Fitur-fitur edukatif dan grafik real-time-nya juga sangat membantu untuk ambil keputusan. Terpercaya, cepat, dan mudah digunakan. @jijiror #BELIBTCDIFLOQ",5,2,1.1.3,2025-06-17 20:35:03,,,1.1.3,investasi semudah scroll saya sudah coba banyak platform tapi floq benar benar beda antarmukanya clean simple dan sangat ramah untuk pemula sekaligus nyaman buat investor berpengalaman saya bisa beli bitcoin hanya dalam hitungan detik tanpa ribet langsung dari aplikasi fitur fitur edukatif dan grafik real time nya juga sangat membantu untuk ambil keputusan terpercaya cepat dan mudah digunakan jijiror belibtcdifloq,positif
3f35cefd-74c3-4696-b89c-f9a6a0b9fdcc,Alansyah Rifky,https://play-lh.googleusercontent.com/a-/ALV-UjWpepd_Def9FziYI69dNmP3-yI25_BCX_O4-mT6UpvfOjIx1Oov,"saya pemula dan merasa sangat terbantu dengan aplikasi ini, fitur fiturnya sangat mudah dimengerti. terimakasih 😘",5,0,1.1.3,2025-06-17 20:24:01,,,1.1.3,saya pemula dan merasa sangat terbantu dengan aplikasi ini fitur fiturnya sangat mudah dimengerti terimakasih,positif
2faa36fd-fa66-4f13-a1ae-a0a69037f6d1,Li . Sadboy?,https://play-lh.googleusercontent.com/a-/ALV-UjU6jtvzklSQa5K3uhc7M_GheKxcohRTlXH1kXfF7GvgFp-OS5tX,pentingnya investasi sangat berguna untuk menumbuhkan semangat pada kalangan pemula. Pada usia muda Semangat Terus Minn@floq90888501 #BELIBTCDIFLOQ,5,0,1.1.3,2025-06-17 20:22:17,,,1.1.3,pentingnya investasi sangat berguna untuk menumbuhkan semangat pada kalangan pemula pada usia muda semangat terus minn floq90888501 belibtcdifloq,positif
c6367501-ebf7-4964-bcde-b516ddfdab39,Virna Hari Nur Azalia,https://play-lh.googleusercontent.com/a-/ALV-UjWJ_6j0J3aby6WYlJdXA0FCK7dm42tlNsOnUwOywUUwM4u88tg,"floq sukses bikin app yang ramah buat pemula, UI nya clean, proses registrasi yang mudah dan cepat. fitur-fiturnya lengkap dan mengedukasi pengguna, jadi ga perlu buka platform lain. feenya yang rendah juga nilai plus buat floq. saran buat tim floq agar bisa mengembangkan fitur analisis dan dukungan koin lainnya, selain itu bisa dikembangkan lagi untuk fitur payment agar proses transaksi menjadi lebih mudah. sukses terus FLOQ!!! @virna #BELIBTCDIFLOQ",5,28,1.1.3,2025-06-17 20:16:55,,,1.1.3,floq sukses bikin app yang ramah buat pemula ui nya clean proses registrasi yang mudah dan cepat fitur fiturnya lengkap dan mengedukasi pengguna jadi ga perlu buka platform lain feenya yang rendah juga nilai plus buat floq saran buat tim floq agar bisa mengembangkan fitur analisis dan dukungan koin lainnya selain itu bisa dikembangkan lagi untuk fitur payment agar proses transaksi menjadi lebih mudah sukses terus floq virna belibtcdifloq,positif
8c6866ac-47f9-4076-b697-7ef78257d475,Ikhsan Kamil,https://play-lh.googleusercontent.com/a/ACg8ocILA3az_6V6r-S6c1-E-amW1OekS0DgHS9M1fqh2Z24SgjrqWGr=mo,verivikasi udah di tunggu 1 harian lebih malah gabisa verifikasi kocak,5,0,1.1.2,2025-06-17 20:14:44,"Halo Kak Ikhsan Kamil, mohon maaf atas kendalanya. Agar kami bisa bantu lebih lanjut, silakan hubungi Customer Service lewat aplikasi: Profil (kanan atas) → ""Pusat Bantuan"" atau ""Help Center"". Mohon sertakan email & no. HP yang terdaftar saat menghubungi agar bisa kami tindak lanjuti. Terima kasih!",2025-06-16 10:13:47,1.1.2,verivikasi udah di tunggu 1 harian lebih malah gabisa verifikasi kocak,positif
95fa9999-c357-43aa-a51e-7d7e81d94117,Rifki Kamalludin,https://play-lh.googleusercontent.com/a/ACg8ocKwcPRHONvTdICJF0gV70ZDDr4qDC5qhct5ZIUz6Zzz3NXTNg=mo,aplikasi floq bagus banget cepat pahami,5,0,1.1.3,2025-06-17 20:11:06,,,1.1.3,aplikasi floq bagus banget cepat pahami,positif
bc31fdfc-d2da-40fe-952e-615aa3da1014,Agung Prastyo,https://play-lh.googleusercontent.com/a/ACg8ocICLcLhl-Uz60LSX0apae1IpnD7B19n_25BYSMNKc8bnq-euw=mo,aplikasi yang mudah di pahami oleh semua orang termasuk saya saya masih pelajar saya menyisihkan uang 10 ribu untuk beli BTC walaupun sedikit lama lama menjadi bukit,5,0,1.1.3,2025-06-17 20:08:50,,,1.1.3,aplikasi yang mudah di pahami oleh semua orang termasuk saya saya masih pelajar saya menyisihkan uang 10 ribu untuk beli btc walaupun sedikit lama lama menjadi bukit,positif
f7845132-f42b-4164-a538-efa7aeae53d3,Duan Muwardi Channel,https://play-lh.googleusercontent.com/a-/ALV-UjVag7EyriiduC1EaSvY0ielHTr3SjD8KHEEKhF2nMaTHKGTKo0,Floq aplikasi yang membuat hidup lebih mudah dan teratur untuk membangun aset masa depan. Sy niatkan inves di Floq untuk masa depan anak-anak sy kelak. Terima kasih untuk FLOQ @mwduan #BELIBTCDIFLOQ,5,0,1.1.3,2025-06-17 20:03:12,,,1.1.3,floq aplikasi yang membuat hidup lebih mudah dan teratur untuk membangun aset masa depan sy niatkan inves di floq untuk masa depan anak anak sy kelak terima kasih untuk floq mwduan belibtcdifloq,positif
